Bottom,Left,Right,Heading,Top,Yawlate,LateralAcceleration,Lanemarker
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,1.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,0.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.044000000000000004,0.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.0,0.0
90.0,-0.4,-0.21,-0.38,-0.18,-4.95,0.0,0.0
90.0,-0.4,-0.21,-0.38,-0.2,-4.95,0.0,0.0
90.0,-0.41,-0.21,-0.38,-0.2,-4.95,0.0,0.0
90.0,-0.41,-0.21,-0.38,-0.2,-4.95,0.0,0.0
90.0,-0.41,-0.21,-0.38,-0.2,-4.95,0.0,0.0
90.0,-0.41,-0.21,-0.38,-0.2,-4.95,0.0,0.0
90.0,-0.42,-0.21,-0.39,-0.2,-4.95,0.0,0.0
90.0,-0.42,-0.22,-0.39,-0.2,-4.95,0.0,0.0
90.0,-0.42,-0.22,-0.39,-0.2,-4.95,0.0,0.0
90.0,-0.42,-0.22,-0.39,-0.2,-4.95,0.0,0.0
90.0,-0.42,-0.22,-0.39,-0.2,-4.95,0.0,0.0
90.0,-0.42,-0.22,-0.39,-0.2,-4.95,0.0,0.0
90.0,-0.42,-0.22,-0.39,-0.2,-4.95,0.0,0.0
90.0,-0.43,-0.22,-0.39,-0.2,-4.95,0.0,0.0
90.0,-0.43,-0.22,-0.39,-0.2,-4.95,0.0,0.0
90.0,-0.43,-0.22,-0.39,-0.18,-4.95,0.0,0.0
90.0,-0.43,-0.22,-0.39,-0.2,-4.95,0.0,0.0
